Episode,Reward,Epsilon,Avg Reward
0,-0.7990000000000002,0.9959499999999915,[-0.7990000000000002]
1,-0.7990000000000002,0.9925352941176313,[-0.7990000000000002]
2,-0.7990000000000002,0.9891911764705654,[-0.799]
3,-1.3900000000000003,0.985705882352911,[-0.9467500000000002]
4,1.201000000000033,0.9807205882352534,[-0.5171999999999936]
5,-0.7990000000000002,0.976379411764656,[-0.5641666666666613]
6,0.20099999999999973,0.9718970588234701,[-0.4548571428571383]
7,-0.7990000000000002,0.9681911764705211,[-0.49787499999999607]
8,-0.7990000000000002,0.963717647058747,[-0.5313333333333299]
9,-1.3380000000000003,0.9601794117646218,[-0.6119999999999969]
10,-0.7990000000000002,0.95626176470579,[-0.6289999999999972]
11,-0.7990000000000002,0.9514088235293092,[-0.6431666666666641]
12,-1.3510000000000002,0.9483823529410675,[-0.6976153846153823]
13,0.08199999999999985,0.9435823529410574,[-0.6419285714285693]
14,-0.7990000000000002,0.9402470588234033,[-0.652399999999998]
15,-0.7990000000000002,0.9348558823528037,[-0.6615624999999982]
16,-0.7990000000000002,0.9300205882351464,[-0.6696470588235277]
17,-0.7990000000000002,0.9267999999998455,[-0.6768333333333316]
18,-1.3810000000000002,0.9228029411763077,[-0.7138947368421037]
19,0.20099999999999973,0.9179499999998268,[-0.6681499999999985]
20,0.20099999999999973,0.9131235294115814,[-0.6267619047619033]
21,-1.3070000000000002,0.9101852941174575,[-0.6576818181818168]
22,-0.7990000000000002,0.9065676470586264,[-0.6638260869565203]
23,0.20099999999999973,0.9025705882350885,[-0.6277916666666655]
24,-0.7990000000000002,0.8988382352939042,[-0.6346399999999989]
25,-0.7990000000000002,0.8948323529409545,[-0.6409615384615374]
26,-0.7990000000000002,0.8909235294115345,[-0.6468148148148137]
27,-0.7990000000000002,0.8867941176468199,[-0.6522499999999989]
28,-0.7990000000000002,0.8831323529409298,[-0.6573103448275851]
29,-0.7990000000000002,0.8796735294115108,[-0.6620333333333323]
30,-0.7990000000000002,0.8760911764703267,[-0.6664516129032247]
31,-0.7990000000000002,0.8723588235291424,[-0.6705937499999991]
32,0.4010000000000197,0.8675499999997205,[-0.6381212121212106]
33,-0.7990000000000002,0.8638176470585361,[-0.6428529411764691]
34,-0.7990000000000002,0.8597058823526451,[-0.6473142857142843]
35,-0.7990000000000002,0.8556911764702837,[-0.6515277777777764]
36,-1.3520000000000003,0.8525058823526299,[-0.6704594594594581]
37,0.20099999999999973,0.8484117647055625,[-0.6475263157894723]
38,-0.7990000000000002,0.8418470588231957,[-0.6514102564102551]
39,0.4010000000000026,0.8371882352937741,[-0.6250999999999989]
40,-0.7990000000000002,0.8339588235290614,[-0.629341463414633]
41,0.20099999999999973,0.8281794117643433,[-0.6095714285714274]
42,0.20099999999999973,0.8230264705878618,[-0.590720930232557]
43,0.40100000000002145,0.8153411764701985,[-0.5681818181818167]
44,-0.7990000000000002,0.8115029411760728,[-0.5733111111111096]
45,-0.7990000000000002,0.8082999999995955,[-0.5782173913043464]
46,-0.7990000000000002,0.8016647058819344,[-0.5829148936170198]
47,-0.7990000000000002,0.7964588235289822,[-0.5874166666666653]
48,-0.7990000000000002,0.7928588235289746,[-0.5917346938775496]
49,-0.7990000000000002,0.7885529411760244,[-0.5958799999999986]
50,-0.7990000000000002,0.7816088235289509,[-0.5998627450980379]
51,-0.7990000000000002,0.7777441176465898,[-0.6036923076923064]
52,0.4009999999999997,0.7726705882348144,[-0.5847358490566025]
53,-0.7990000000000002,0.7686294117642176,[-0.5887037037037024]
54,-0.7990000000000002,0.7628676470583231,[-0.5925272727272716]
55,-0.7990000000000002,0.75834999999949,[-0.5962142857142846]
56,-0.7990000000000002,0.7528794117641844,[-0.5997719298245603]
57,1.201000000000033,0.7479558823524093,[-0.5687241379310327]
58,-1.3860000000000003,0.7428735294112221,[-0.582576271186439]
59,-0.7990000000000002,0.7378529411759174,[-0.5861833333333316]
60,-0.7990000000000002,0.7337323529406146,[-0.5896721311475394]
61,-0.7990000000000002,0.7302911764700191,[-0.5930483870967725]
62,-0.7990000000000002,0.7252882352935379,[-0.5963174603174587]
63,-0.7990000000000002,0.7214411764700004,[-0.5994843749999985]
64,-1.3200000000000003,0.7182647058817584,[-0.6105692307692293]
65,-0.7990000000000002,0.7125117647052757,[-0.613424242424241]
66,-0.7990000000000002,0.7087176470582088,[-0.6161940298507448]
67,-0.7990000000000002,0.7040323529405519,[-0.6188823529411751]
