Episode,Reward,Epsilon,Avg Reward
0,-0.6890000000000002,0.9973809999999893,[-0.6890000000000002]
1,-0.6990000000000002,0.9940959999999759,[-0.6940000000000002]
2,-0.6990000000000002,0.9912339999999642,[-0.6956666666666669]
3,1.0010000000000219,0.9876429999999495,[-0.2714999999999947]
4,-0.6990000000000002,0.9834849999999326,[-0.35699999999999577]
5,0.5010000000000219,0.9787779999999133,[-0.21399999999999283]
6,-0.6990000000000002,0.9754749999998998,[-0.28328571428570815]
7,-0.6990000000000002,0.9715419999998838,[-0.33524999999999466]
8,-0.6990000000000002,0.9686439999998719,[-0.37566666666666193]
9,0.5010000000000219,0.9658359999998605,[-0.2879999999999936]
10,1.501000000000022,0.9628389999998482,[-0.12536363636362854]
11,-0.6990000000000002,0.9598779999998361,[-0.1731666666666595]
12,-0.6990000000000002,0.9558549999998197,[-0.21361538461537805]
13,-0.6990000000000002,0.9521289999998045,[-0.2482857142857082]
14,-0.6990000000000002,0.9490239999997918,[-0.27833333333332766]
15,-0.6990000000000002,0.9464499999997813,[-0.3046249999999947]
16,1.501000000000022,0.9421839999997639,[-0.19841176470587607]
17,-0.6990000000000002,0.9389619999997507,[-0.2262222222222163]
18,-0.6990000000000002,0.9359649999997385,[-0.2511052631578891]
19,-0.6990000000000002,0.9325449999997245,[-0.27349999999999464]
20,-0.6990000000000002,0.9292689999997111,[-0.2937619047618997]
21,-0.6990000000000002,0.9262089999996986,[-0.3121818181818133]
22,0.5390000000000066,0.9200889999996736,[-0.27517391304347333]
23,0.7010000000000218,0.9158499999996563,[-0.23449999999999435]
24,-0.6990000000000002,0.9117549999996396,[-0.2530799999999946]
25,1.501000000000022,0.9061209999996166,[-0.18561538461537855]
26,-0.6990000000000002,0.9030609999996041,[-0.20462962962962378]
27,0.5010000000000219,0.8996679999995902,[-0.17942857142856503]
28,-0.6990000000000002,0.89470899999957,[-0.1973448275862007]
29,-1.101,0.8897589999995498,[-0.22746666666666068]
30,-0.6990000000000002,0.8869509999995383,[-0.24267741935483292]
31,-0.6990000000000002,0.8830719999995225,[-0.25693749999999443]
32,0.5010000000000219,0.878544999999504,[-0.23396969696969092]
33,1.2010000000000218,0.8735589999994836,[-0.19176470588234643]
34,-0.6990000000000002,0.8693829999994666,[-0.20625714285713653]
35,3.001000000000022,0.8654589999994505,[-0.11716666666665991]
36,-0.6990000000000002,0.8621019999994368,[-0.1328918918918853]
37,1.7010000000000218,0.859203999999425,[-0.08463157894736144]
38,-0.6990000000000002,0.8561619999994126,[-0.10038461538460859]
39,-0.6990000000000002,0.8518419999993949,[-0.11534999999999337]
40,-0.6990000000000002,0.8484579999993811,[-0.12958536585365207]
41,2.201000000000022,0.8443539999993643,[-0.07409523809523126]
42,-0.6990000000000002,0.8412939999993518,[-0.08862790697673752]
43,0.5010000000000219,0.8368479999993337,[-0.07522727272726572]
44,0.7010000000000218,0.8307189999993086,[-0.05797777777777043]
45,-0.6990000000000002,0.8279019999992971,[-0.0719130434782537]
46,-0.6990000000000002,0.8246169999992837,[-0.08525531914892916]
47,-0.6990000000000002,0.8213049999992702,[-0.09804166666665982]
48,1.0010000000000219,0.8164539999992504,[-0.07561224489795204]
49,-0.6990000000000002,0.8124219999992339,[-0.088079999999993]
50,-0.6990000000000002,0.80655399999921,[-0.1000588235294049]
51,-0.6990000000000002,0.8029359999991952,[-0.11157692307691634]
52,0.5010000000000219,0.797985999999175,[-0.10001886792452128]
53,-0.6990000000000002,0.7932249999991555,[-0.11111111111110422]
54,-0.6990000000000002,0.7883109999991355,[-0.12179999999999323]
55,-0.6990000000000002,0.7852779999991231,[-0.13210714285713626]
56,0.3009999999999998,0.7796799999991002,[-0.12450877192981807]
57,-0.6990000000000002,0.7762869999990863,[-0.1344137931034419]
58,-0.6990000000000002,0.7724529999990707,[-0.14398305084745136]
59,-0.6990000000000002,0.7693929999990582,[-0.15323333333332717]
60,-0.6990000000000002,0.7645149999990383,[-0.1621803278688464]
61,-0.6990000000000002,0.7603749999990214,[-0.17083870967741338]
62,-0.6990000000000002,0.7579719999990115,[-0.17922222222221634]
63,-0.6990000000000002,0.7554429999990012,[-0.1873437499999942]
64,1.0010000000000219,0.7505649999989813,[-0.1690615384615324]
65,-0.6990000000000002,0.7457409999989616,[-0.17709090909090314]
66,-0.6990000000000002,0.7409169999989419,[-0.1848805970149195]
67,-0.6990000000000002,0.7363539999989233,[-0.19244117647058245]
68,2.201000000000022,0.7308459999989008,[-0.15775362318839978]
69,-0.6990000000000002,0.7250859999988772,[-0.16548571428570835]
70,-0.6990000000000002,0.7225479999988669,[-0.17299999999999413]
71,-0.49900000000000017,0.7167339999988431,[-0.17752777777777207]
72,1.501000000000022,0.7134489999988297,[-0.15453424657533654]
73,0.8010000000000215,0.7104519999988175,[-0.14162162162161548]
74,0.5010000000000219,0.7074189999988051,[-0.13305333333332697]
75,2.001000000000022,0.7026489999987856,[-0.10497368421051974]
76,0.8010000000000215,0.6971319999987631,[-0.09320779220778544]
77,1.5010000000000159,0.6899139999987336,[-0.0727692307692239]
78,-0.49900000000000017,0.6852969999987147,[-0.07816455696201853]
79,-0.6990000000000002,0.6811209999986977,[-0.08592499999999328]
80,-0.6990000000000002,0.6785919999986874,[-0.0934938271604872]
81,-0.6990000000000002,0.6757389999986757,[-0.10087804878048126]
82,-0.6990000000000002,0.672147999998661,[-0.10808433734939113]
83,-0.6990000000000002,0.6666939999986388,[-0.11511904761904124]
84,1.0010000000000219,0.6618069999986188,[-0.10198823529411107]
85,1.7010000000000223,0.6569739999985991,[-0.08102325581394673]
86,-0.6990000000000002,0.6538239999985862,[-0.08812643678160252]
87,1.2010000000000218,0.650106999998571,[-0.07347727272726591]
88,-0.6990000000000002,0.6461109999985547,[-0.08050561797752136]
89,-0.6990000000000002,0.6400989999985301,[-0.08737777777777112]
90,-0.6990000000000002,0.6372639999985186,[-0.0940989010988945]
91,0.5010000000000219,0.6319449999984968,[-0.08763043478260193]
92,-0.6990000000000002,0.6289389999984846,[-0.09420430107526212]
93,0.5010000000000219,0.6209379999984519,[-0.08787234042552505]
94,-0.6990000000000002,0.6178869999984394,[-0.09430526315788794]
95,-0.6990000000000002,0.615078999998428,[-0.10060416666665994]
96,-0.6990000000000002,0.6122979999984166,[-0.106773195876282]
97,1.0010000000000219,0.6045129999983848,[-0.09546938775509523]
98,-0.49900000000000017,0.5944599999983438,[-0.0995454545454478]
99,-0.6990000000000002,0.5864229999983109,[-0.10553999999999332]
100,-0.49900000000000017,0.5758209999982676,[-0.10943564356434983]
