Episode,Reward,Epsilon,Avg Reward
0,-0.7500000000000001,0.9979441176470545,[-0.7500000000000001]
1,2.051000000000055,0.9918999999999829,[0.6505000000000274]
2,-1.243,0.9892352941176243,[0.01933333333335156]
3,-1.2360000000000002,0.9857676470587935,[-0.2944999999999864]
4,-1.2120000000000002,0.9834029411764356,[-0.4779999999999891]
5,0.01200000000002066,0.9810117647058423,[-0.39633333333332077]
6,-0.5490000000000002,0.977888235294071,[-0.41814285714284644]
7,-0.5490000000000002,0.9752941176470067,[-0.4344999999999906]
8,-0.5490000000000002,0.9710676470587625,[-0.44722222222221386]
9,0.01600000000002022,0.9675823529411081,[-0.40089999999999043]
10,-0.5490000000000002,0.9648470588234552,[-0.4143636363636277]
11,-0.1490000000000002,0.9609029411763881,[-0.39224999999999205]
12,0.8510000000000273,0.9581676470587353,[-0.2966153846153752]
13,-0.5490000000000002,0.9522911764704876,[-0.3146428571428484]
14,0.5730000000000262,0.9490617647057749,[-0.2554666666666568]
15,-0.3490000000000002,0.9436529411763517,[-0.2613124999999908]
16,2.051000000000048,0.9381294117645753,[-0.12529411764704732]
17,-0.5490000000000002,0.9354823529410403,[-0.1488333333333225]
18,1.6510000000000276,0.931502941176326,[-0.05410526315788302]
19,2.251000000000047,0.924417647058664,[0.061150000000013485]
20,0.4509999999999998,0.9213029411763045,[0.07971428571429855]
21,-0.5490000000000002,0.9179588235292386,[0.05113636363637588]
22,-0.5490000000000002,0.9133088235292288,[0.02504347826088127]
23,-0.029999999999978044,0.9107147058821645,[0.02275000000001211]
24,-0.5490000000000002,0.9078117647056878,[-0.00011999999998837829]
25,-0.3490000000000002,0.9028441176468538,[-0.013538461538450371]
26,2.051000000000049,0.896932352940959,[0.0629259259259385]
27,1.051000000000048,0.8902794117644743,[0.09821428571429955]
28,-0.5490000000000002,0.8874647058821155,[0.07589655172415127]
29,0.651000000000022,0.8830882352938709,[0.0950666666666803]
30,-0.5490000000000002,0.8797352941173933,[0.07429032258065833]
31,0.651000000000022,0.8754911764703255,[0.09231250000001348]
32,-0.5490000000000002,0.8721382352938478,[0.07287878787880094]
33,1.0510000000000284,0.8690588235291354,[0.10164705882354293]
34,-0.022999999999978038,0.8656176470585399,[0.09808571428572804]
35,2.0510000000000326,0.8577470588232292,[0.15233333333334761]
36,-1.1600000000000001,0.8550294117644,[0.11686486486487876]
37,-0.5490000000000002,0.8522941176467471,[0.09934210526317142]
38,-0.5490000000000002,0.8475117647055606,[0.08271794871796188]
39,-0.5490000000000002,0.8439470588232001,[0.06692500000001282]
40,-0.5490000000000002,0.8394205882349552,[0.051902439024402745]
41,-0.5490000000000002,0.8363588235290664,[0.0375952380952503]
42,0.46000000000001595,0.834135294117297,[0.047418604651175075]
43,-0.5490000000000002,0.8313117647055264,[0.033863636363648364]
44,-1.117,0.8297676470584643,[0.008288888888900623]
45,0.651000000000022,0.8260352941172799,[0.02226086956522935]
46,-0.5490000000000002,0.8236176470584513,[0.010106382978735104]
47,-0.5490000000000002,0.8189499999996179,[-0.001541666666655191]
