Episode,Reward,Epsilon,Avg Reward
0,-0.6990000000000002,0.9959371428571413,[-0.6990000000000002]
1,0.3009999999999998,0.9892385714285673,[-0.19900000000000018]
2,-0.6990000000000002,0.9851114285714229,[-0.3656666666666668]
3,0.3009999999999998,0.9801742857142781,[-0.19900000000000015]
4,-0.6990000000000002,0.9757771428571336,[-0.29900000000000015]
5,1.4730000000000025,0.9710071428571317,[-0.003666666666666374]
6,-0.6990000000000002,0.9677799999999877,[-0.10299999999999977]
7,1.301000000000022,0.9633057142857002,[0.07250000000000292]
8,0.3009999999999998,0.957108571428555,[0.09788888888889147]
9,0.3009999999999998,0.9525699999999818,[0.1182000000000023]
10,-0.6990000000000002,0.9476971428571228,[0.043909090909092986]
11,-0.6990000000000002,0.9432485714285497,[-0.01799999999999811]
12,0.3009999999999998,0.9397514285714055,[0.006538461538463269]
13,-0.6990000000000002,0.9355599999999753,[-0.04385714285714126]
14,0.3009999999999998,0.9321014285714025,[-0.02086666666666519]
15,-0.6990000000000002,0.9285014285714012,[-0.06324999999999863]
16,-0.6990000000000002,0.9230114285713991,[-0.10064705882352812]
17,-0.6990000000000002,0.9195528571428263,[-0.1338888888888877]
18,0.43100000000000005,0.9134842857142526,[-0.10415789473684096]
19,-0.6990000000000002,0.9093957142856796,[-0.13389999999999894]
20,-0.6990000000000002,0.9046385714285349,[-0.1608095238095228]
21,2.301000000000022,0.8978757142856751,[-0.04890909090908895]
22,-0.6990000000000002,0.8938257142856736,[-0.0771739130434764]
23,0.3009999999999998,0.8902385714285294,[-0.06141666666666487]
24,-0.6990000000000002,0.8857642857142419,[-0.08691999999999828]
25,-1.1720000000000002,0.8813285714285259,[-0.1286538461538445]
26,-0.6990000000000002,0.8730357142856656,[-0.14977777777777618]
27,1.301000000000022,0.8653471428570912,[-0.0979642857142834]
28,-0.6990000000000002,0.8616314285713755,[-0.11868965517241156]
29,-0.6990000000000002,0.8584171428570886,[-0.13803333333333118]
30,0.3009999999999998,0.8517057142856574,[-0.1238709677419334]
31,0.8010000000000215,0.8442614285713689,[-0.09496874999999731]
32,-0.6990000000000002,0.840532857142796,[-0.11327272727272468]
33,-0.6990000000000002,0.8361742857142229,[-0.13049999999999748]
34,-0.6990000000000002,0.83217571428565,[-0.14674285714285468]
35,0.3009999999999998,0.8274057142856481,[-0.13430555555555315]
36,-0.6990000000000002,0.8230728571427893,[-0.14956756756756523]
37,0.3009999999999998,0.8185085714285019,[-0.1377105263157872]
38,-0.6990000000000002,0.8139314285713573,[-0.15210256410256187]
39,-0.6990000000000002,0.8097914285713557,[-0.1657749999999979]
40,-0.6990000000000002,0.8050599999999253,[-0.178780487804876]
41,0.3009999999999998,0.7974357142856366,[-0.16735714285714084]
42,-0.6990000000000002,0.793025714285635,[-0.17972093023255617]
43,-1.179,0.7899142857142052,[-0.20243181818181624]
44,1.301000000000022,0.7859671428570608,[-0.16902222222221985]
45,-0.6990000000000002,0.7818014285713449,[-0.18054347826086725]
46,-0.6990000000000002,0.7755271428570568,[-0.19157446808510412]
47,-0.6990000000000002,0.7715157142856267,[-0.20214583333333117]
48,-0.6990000000000002,0.7672985714284822,[-0.21228571428571216]
49,-0.6990000000000002,0.7622585714284803,[-0.2220199999999979]
50,-0.6990000000000002,0.7573728571427641,[-0.2313725490196058]
51,-0.6990000000000002,0.7495557142856183,[-0.24036538461538262]
52,-0.6990000000000002,0.7341914285713267,[-0.24901886792452632]
53,-0.6990000000000002,0.7294728571427535,[-0.2573518518518499]
54,-0.6990000000000002,0.7261814285713236,[-0.2653818181818163]
55,-0.6990000000000002,0.7215271428570361,[-0.2731249999999982]
56,1.801000000000022,0.7127971428570328,[-0.23673684210526097]
57,-0.6990000000000002,0.7081042857141738,[-0.24470689655172198]
58,-1.002,0.6927528571427394,[-0.25754237288135384]
59,-0.6990000000000002,0.6883171428570234,[-0.2648999999999979]
60,-0.6990000000000002,0.6843828571427362,[-0.2720163934426209]
61,-0.6990000000000002,0.6811814285713064,[-0.2789032258064496]
62,-0.6990000000000002,0.676797142857019,[-0.28557142857142664]
63,-0.6990000000000002,0.6712428571427311,[-0.2920312499999981]
64,-0.6990000000000002,0.6672957142855868,[-0.2982923076923058]
